City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
497,Campbell River,CA,2020-05-01 23:12:37,50.02,-125.24,55.99,62,75,8.05,shower rain,0,0
498,Matara,LK,2020-05-01 23:13:33,5.95,80.54,79.14,90,71,6.4,broken clouds,0,0
499,Biltine,TD,2020-05-01 23:13:33,14.53,20.92,84.74,11,3,8.93,clear sky,0,0
500,Bairiki,KI,2020-05-01 23:13:33,1.33,172.98,86.0,79,40,11.41,scattered clouds,0,0
501,Port Augusta,AU,2020-05-01 23:13:33,-32.5,137.77,55.4,82,4,10.29,clear sky,0,0
502,Doembang Nangbuat,TH,2020-05-01 23:13:33,14.83,100.1,82.99,78,100,4.21,overcast clouds,0,0
503,Marsh Harbour,BS,2020-05-01 23:12:46,26.54,-77.06,74.03,70,40,16.64,scattered clouds,0,0
504,Surt,LY,2020-05-01 23:13:34,31.21,16.59,64.0,69,0,2.51,clear sky,0,0
505,Chara,RU,2020-05-01 23:13:35,56.91,118.26,27.75,67,32,4.79,scattered clouds,0,0
506,Saint-Francois,FR,2020-05-01 23:13:35,46.42,3.91,55.4,71,75,9.17,broken clouds,0,0
507,Biu,NG,2020-05-01 23:13:35,10.61,12.19,80.83,48,54,7.83,broken clouds,0,0
508,Iskateley,RU,2020-05-01 23:13:35,67.68,53.15,22.64,97,96,6.42,overcast clouds,0,0
509,Genova,IT,2020-05-01 23:13:36,44.5,9.07,55.99,92,82,4.0,broken clouds,0,0
510,Mezen,RU,2020-05-01 23:13:36,65.85,44.24,25.34,98,100,6.44,overcast clouds,0,0
511,Lerwick,GB,2020-05-01 23:13:36,60.15,-1.15,46.4,93,99,12.75,overcast clouds,0,0
512,Ngunguru,NZ,2020-05-01 23:13:37,-35.62,174.5,66.99,84,97,15.01,light rain,0,0
513,Calderitas,MX,2020-05-01 23:13:37,18.55,-88.25,87.8,66,40,16.11,scattered clouds,0,0
514,Thinadhoo,MV,2020-05-01 23:13:37,0.53,72.93,84.79,76,47,11.32,light rain,0,0
515,Vaitape,PF,2020-05-01 23:13:37,-16.52,-151.75,83.23,76,4,10.13,clear sky,0,0
516,Bud,US,2020-05-01 23:13:16,39.45,-86.18,64.99,39,1,3.53,clear sky,0,0
517,Kudahuvadhoo,MV,2020-05-01 23:13:38,2.67,72.89,84.65,78,3,12.41,clear sky,0,0
518,Porto Novo,BJ,2020-05-01 23:11:11,6.5,2.6,82.17,79,98,6.73,overcast clouds,0,0
519,Halden,NO,2020-05-01 23:13:39,59.12,11.39,43.0,86,94,2.24,overcast clouds,0,0
520,Sept-Iles,CA,2020-05-01 23:10:53,50.2,-66.38,39.99,100,90,8.05,moderate rain,0,0
521,Yambio,SS,2020-05-01 23:13:39,4.57,28.4,68.13,81,100,4.21,overcast clouds,0,0
522,Petatlan,MX,2020-05-01 23:13:40,17.52,-101.27,87.8,62,5,10.29,clear sky,0,0
523,Bon Accord,CA,2020-05-01 23:13:41,53.83,-113.42,60.01,32,20,10.29,few clouds,0,0
524,Honningsvag,NO,2020-05-01 23:13:41,70.98,25.97,35.83,83,43,11.05,scattered clouds,0,0
525,Muzhi,RU,2020-05-01 23:13:41,65.37,64.67,20.7,97,83,7.11,broken clouds,0,0
526,Lyndon,US,2020-05-01 23:13:42,38.26,-85.6,72.0,28,1,3.36,clear sky,0,0
527,Aketi,CD,2020-05-01 23:13:42,2.74,23.78,69.35,88,67,1.72,broken clouds,0,0
528,Sinnamary,GF,2020-05-01 23:13:42,5.38,-52.95,79.25,84,99,10.8,overcast clouds,0,0
529,Tupik,RU,2020-05-01 23:13:43,54.43,119.93,33.84,51,0,10.4,clear sky,0,0
530,Ati,TD,2020-05-01 23:13:43,13.22,18.34,88.2,25,59,8.32,broken clouds,0,0
531,Plettenberg Bay,ZA,2020-05-01 23:13:43,-34.05,23.37,62.67,58,24,2.42,few clouds,0,0
532,Kungalv,SE,2020-05-01 23:13:44,57.87,11.98,44.01,94,77,1.61,broken clouds,0,0
533,Glencoe,ZA,2020-05-01 23:13:44,-28.18,30.15,50.38,43,60,1.5,broken clouds,0,0
534,Samarai,PG,2020-05-01 23:13:44,-10.62,150.67,82.8,81,33,12.41,light rain,0,0
535,Zhuhai,CN,2020-05-01 23:13:45,22.28,113.57,75.2,88,20,2.24,few clouds,0,0
536,Blagoyevo,RU,2020-05-01 23:13:45,63.37,47.92,27.88,98,76,5.84,broken clouds,0,0
537,Bilma,NE,2020-05-01 23:13:41,18.69,12.92,89.31,11,4,20.13,clear sky,0,0
538,Monopoli,IT,2020-05-01 23:13:45,40.96,17.29,63.0,62,75,11.41,broken clouds,0,0
539,Kholodnyy,RU,2020-05-01 23:13:45,62.72,147.95,26.38,82,100,2.33,overcast clouds,0,0
540,Bacalar,MX,2020-05-01 23:13:46,18.67,-88.38,87.8,66,40,16.11,scattered clouds,0,0
541,Amapa,BR,2020-05-01 23:13:46,1.0,-52.0,74.44,94,100,5.12,heavy intensity rain,0,0
542,Morris,US,2020-05-01 23:13:47,40.83,-74.53,64.99,59,90,9.17,overcast clouds,0,0
543,Ankazoabo,MG,2020-05-01 23:13:47,-22.28,44.52,67.05,72,0,7.61,clear sky,0,0
544,Tabuk,PH,2020-05-01 23:13:47,17.42,121.44,76.87,77,28,4.36,scattered clouds,0,0
545,Ponta Delgada,PT,2020-05-01 23:13:48,37.73,-25.67,62.6,88,75,24.16,broken clouds,0,0
546,Portland,US,2020-05-01 23:12:34,45.52,-122.68,62.01,55,95,3.0,light rain,0,0
547,Kahramanmaras,TR,2020-05-01 23:13:48,38.0,37.0,48.2,93,75,5.82,broken clouds,0,0
548,Bubaque,GW,2020-05-01 23:13:49,11.28,-15.83,79.84,81,4,15.95,clear sky,0,0
549,Bhinga,IN,2020-05-01 23:13:49,27.72,81.93,78.01,47,18,3.0,few clouds,0,0
550,Agogo,GH,2020-05-01 23:11:50,6.8,-1.08,76.1,71,56,6.8,broken clouds,0,0
551,Terrace,CA,2020-05-01 23:13:51,54.52,-128.6,60.8,38,75,6.93,broken clouds,0,0
552,Puerto Rico,AR,2020-05-01 23:13:52,-26.8,-55.02,64.92,93,96,1.9,overcast clouds,0,0
553,Orange,US,2020-05-01 23:13:09,33.7,-117.77,77.0,53,20,11.41,few clouds,0,0
554,Jacmel,HT,2020-05-01 23:13:52,18.23,-72.53,79.43,73,72,4.05,broken clouds,0,0
555,Chernyshevskiy,RU,2020-05-01 23:13:52,63.01,112.47,24.06,89,71,7.61,broken clouds,0,0
556,Ishigaki,JP,2020-05-01 23:13:52,24.34,124.16,75.2,100,75,10.29,broken clouds,0,0
557,Dunedin,NZ,2020-05-01 23:13:39,-45.87,170.5,55.0,68,64,1.99,broken clouds,0,0
558,Aromashevo,RU,2020-05-01 23:13:53,56.86,68.64,39.81,82,26,5.95,scattered clouds,0,0
559,Jumla,NP,2020-05-01 23:13:05,29.27,82.18,48.07,33,36,2.39,scattered clouds,0,0
560,Sorland,NO,2020-05-01 23:13:53,67.67,12.69,40.37,73,61,15.95,broken clouds,0,0
561,Agadez,NE,2020-05-01 23:13:53,19.75,10.25,85.6,12,21,16.24,few clouds,0,0
562,Rodionovo-Nesvetayskaya,RU,2020-05-01 23:13:54,47.61,39.71,52.0,66,0,2.8,clear sky,0,0
563,Nawa,IN,2020-05-01 23:13:54,27.02,75.0,87.26,19,0,18.79,clear sky,0,0
564,Raudeberg,NO,2020-05-01 23:13:54,61.99,5.14,41.0,93,100,5.12,light rain,0,0
565,Padang,ID,2020-05-01 23:13:55,-0.95,100.35,77.59,76,100,6.67,overcast clouds,0,0
